customer_id,first_name,age,email,country,estado_civil,nivel_de_educacion
3608.0,Dakota,,user3608@example.com,Mexico,Viudo/a,Primaria
3609.0,Quinn,59.0,user3609@example.com,Canada,Divorciado/a,Primaria
3610.0,Morgan,62.0,user3610@example.com,France,Casado/a,Postgrado
3611.0,Morgan,25.0,,Italy,Casado/a,Universitario
3612.0,River,21.0,user3612@example.com,Spain,Soltero/a,Universitario
3613.0,Quinn,44.0,user3613@example.com,Mexico,Casado/a,Primaria
3614.0,Alex,53.0,user3614@example.com,Germany,Casado/a,Universitario
3615.0,Alex,,user3615@example.com,UK,Divorciado/a,Primaria
,Skyler,50.0,user3616@example.com,Germany,Casado/a,Universitario
3617.0,Jordan,66.0,user3617@example.com,Spain,Divorciado/a,Primaria
3618.0,Robin,51.0,user3618@example.com,Italy,Divorciado/a,Primaria
3619.0,Morgan,47.0,user3619@example.com,Spain,Divorciado/a,Postgrado
3620.0,Casey,25.0,user3620@example.com,USA,Casado/a,Postgrado
3621.0,River,56.0,user3621@example.com,Mexico,Soltero/a,Universitario
3622.0,Robin,64.0,user3622@example.com,Italy,Soltero/a,Postgrado
3623.0,Taylor,43.0,,Mexico,Casado/a,Secundaria
3624.0,River,54.0,user3624@example.com,Spain,Divorciado/a,Secundaria
3625.0,Taylor,51.0,user3625@example.com,Australia,Casado/a,Universitario
3626.0,Quinn,24.0,user3626@example.com,Mexico,Viudo/a,Primaria
3627.0,Taylor,57.0,user3627@example.com,USA,Soltero/a,Postgrado
3628.0,Taylor,45.0,user3628@example.com,Japan,Divorciado/a,Universitario
3629.0,Dakota,56.0,user3629@example.com,Italy,Casado/a,Secundaria
3630.0,Dakota,56.0,user3630@example.com,USA,,Primaria
3631.0,Dakota,45.0,user3631@example.com,USA,Viudo/a,Postgrado
3632.0,Quinn,31.0,user3632@example.com,UK,Divorciado/a,Primaria
3633.0,Robin,67.0,user3633@example.com,Australia,Viudo/a,Primaria
3634.0,River,55.0,user3634@example.com,Canada,Soltero/a,Postgrado
3635.0,River,21.0,user3635@example.com,Australia,Divorciado/a,Postgrado
3636.0,Casey,59.0,user3636@example.com,France,Casado/a,Secundaria
,,35.0,user3637@example.com,UK,Divorciado/a,Secundaria
3638.0,Quinn,61.0,user3638@example.com,Spain,Divorciado/a,Primaria
3639.0,Casey,65.0,user3639@example.com,Spain,Viudo/a,Primaria
3640.0,Jordan,42.0,user3640@example.com,Germany,Viudo/a,
3641.0,Casey,24.0,user3641@example.com,Canada,Casado/a,Secundaria
3642.0,Robin,55.0,user3642@example.com,France,Soltero/a,Primaria
3643.0,Morgan,45.0,user3643@example.com,Mexico,Soltero/a,Universitario
3644.0,Taylor,22.0,user3644@example.com,Australia,,Universitario
3645.0,Dakota,20.0,user3645@example.com,,Casado/a,Universitario
3646.0,Morgan,61.0,user3646@example.com,USA,Divorciado/a,Postgrado
3647.0,Casey,48.0,user3647@example.com,Mexico,Casado/a,Secundaria
3648.0,Quinn,64.0,user3648@example.com,Germany,Casado/a,Universitario
,Taylor,59.0,user3649@example.com,Australia,Casado/a,Universitario
3650.0,River,37.0,user3650@example.com,Italy,Soltero/a,Secundaria
3651.0,Alex,36.0,user3651@example.com,Germany,Divorciado/a,Postgrado
3652.0,Taylor,65.0,user3652@example.com,USA,Casado/a,Universitario
3653.0,Robin,28.0,user3653@example.com,UK,Soltero/a,Postgrado
3654.0,Robin,57.0,user3654@example.com,Canada,Soltero/a,Postgrado
3655.0,,20.0,user3655@example.com,UK,Viudo/a,Primaria
3656.0,Jordan,40.0,user3656@example.com,Italy,Divorciado/a,Secundaria
3657.0,Robin,24.0,user3657@example.com,UK,Casado/a,Primaria
3658.0,Robin,40.0,user3658@example.com,Italy,Divorciado/a,Universitario
3659.0,Quinn,24.0,user3659@example.com,France,Viudo/a,Primaria
3660.0,Casey,63.0,user3660@example.com,France,Viudo/a,Secundaria
3661.0,Taylor,51.0,user3661@example.com,Japan,Casado/a,Postgrado
3662.0,Jordan,59.0,user3662@example.com,Japan,Soltero/a,Postgrado
3663.0,Morgan,36.0,user3663@example.com,UK,Viudo/a,Universitario
3664.0,Alex,26.0,user3664@example.com,,Soltero/a,Secundaria
,Dakota,65.0,user3665@example.com,UK,Viudo/a,Postgrado
3666.0,River,68.0,user3666@example.com,UK,Divorciado/a,Universitario
,Robin,35.0,user3667@example.com,Spain,Casado/a,Secundaria
,Casey,58.0,user3668@example.com,Canada,Viudo/a,Secundaria
3669.0,Dakota,65.0,user3669@example.com,,Divorciado/a,Primaria
3670.0,River,,user3670@example.com,Spain,Viudo/a,
3671.0,River,59.0,user3671@example.com,Italy,Casado/a,Secundaria
3672.0,Morgan,42.0,user3672@example.com,Australia,Divorciado/a,Postgrado
3673.0,Morgan,69.0,user3673@example.com,USA,Soltero/a,Postgrado
3674.0,Morgan,31.0,,Canada,Viudo/a,Secundaria
3675.0,Skyler,61.0,user3675@example.com,USA,Viudo/a,Postgrado
,Skyler,,user3676@example.com,Japan,Divorciado/a,Primaria
3677.0,,36.0,user3677@example.com,Mexico,Casado/a,Universitario
3678.0,Morgan,,user3678@example.com,France,Viudo/a,Universitario
3679.0,Quinn,32.0,user3679@example.com,USA,Divorciado/a,Secundaria
3680.0,Robin,33.0,user3680@example.com,Germany,Casado/a,Primaria
3681.0,Dakota,44.0,,UK,Viudo/a,Universitario
3682.0,Dakota,,user3682@example.com,Italy,Divorciado/a,Primaria
3683.0,Skyler,27.0,user3683@example.com,USA,Casado/a,Secundaria
3684.0,River,21.0,user3684@example.com,USA,Viudo/a,Primaria
3685.0,Casey,68.0,,Mexico,Viudo/a,Secundaria
3686.0,Taylor,36.0,user3686@example.com,Japan,Casado/a,Universitario
3687.0,Taylor,45.0,user3687@example.com,UK,Casado/a,Universitario
3688.0,Skyler,38.0,user3688@example.com,UK,,Universitario
3689.0,Casey,64.0,user3689@example.com,Mexico,Viudo/a,Universitario
3690.0,Skyler,31.0,user3690@example.com,Spain,Viudo/a,Postgrado
3691.0,Taylor,50.0,user3691@example.com,Mexico,Divorciado/a,Primaria
3692.0,Casey,65.0,user3692@example.com,Germany,Viudo/a,Primaria
3693.0,Morgan,27.0,user3693@example.com,Australia,Viudo/a,Primaria
3694.0,River,,user3694@example.com,Germany,Viudo/a,
3695.0,Dakota,47.0,user3695@example.com,Mexico,Soltero/a,Universitario
3696.0,Quinn,39.0,user3696@example.com,France,Casado/a,Universitario
3697.0,,20.0,user3697@example.com,Spain,Soltero/a,Postgrado
3698.0,River,54.0,user3698@example.com,France,Soltero/a,
3699.0,,,user3699@example.com,Germany,Casado/a,Universitario
3700.0,Taylor,35.0,user3700@example.com,UK,Soltero/a,Primaria
3701.0,Morgan,28.0,user3701@example.com,Germany,Divorciado/a,Primaria
3702.0,Skyler,65.0,user3702@example.com,Canada,Soltero/a,Universitario
3703.0,Casey,19.0,user3703@example.com,Japan,,Secundaria
3704.0,,29.0,,Italy,Casado/a,Primaria
3705.0,,23.0,user3705@example.com,Canada,Viudo/a,Universitario
,Skyler,60.0,user3706@example.com,Mexico,Casado/a,Universitario
3707.0,River,57.0,user3707@example.com,USA,Casado/a,Postgrado
3708.0,Skyler,61.0,user3708@example.com,France,Soltero/a,Postgrado
3709.0,River,46.0,user3709@example.com,Australia,Casado/a,Universitario
3710.0,Robin,47.0,user3710@example.com,Canada,Casado/a,Secundaria
3711.0,Alex,19.0,user3711@example.com,Spain,Divorciado/a,Universitario
3712.0,Dakota,26.0,user3712@example.com,France,Viudo/a,Primaria
3713.0,Quinn,64.0,user3713@example.com,Canada,Soltero/a,Secundaria
3714.0,Quinn,19.0,user3714@example.com,UK,Viudo/a,Secundaria
3715.0,Jordan,46.0,user3715@example.com,Italy,Viudo/a,Postgrado
3716.0,Morgan,50.0,user3716@example.com,,Viudo/a,Universitario
3717.0,Alex,,user3717@example.com,Germany,Soltero/a,Postgrado
3718.0,Quinn,51.0,user3718@example.com,Canada,Casado/a,Primaria
3719.0,Skyler,61.0,user3719@example.com,Mexico,Viudo/a,Postgrado
3720.0,Morgan,25.0,user3720@example.com,Spain,Soltero/a,Primaria
3721.0,Alex,54.0,user3721@example.com,Mexico,Casado/a,Universitario
3722.0,Casey,50.0,user3722@example.com,France,Viudo/a,Universitario
3723.0,Casey,64.0,user3723@example.com,Japan,Divorciado/a,Postgrado
3724.0,Morgan,23.0,user3724@example.com,,Soltero/a,Postgrado
,River,61.0,user3725@example.com,Italy,Viudo/a,Postgrado
3726.0,River,57.0,,Germany,Soltero/a,Primaria
3727.0,Skyler,62.0,user3727@example.com,Italy,Divorciado/a,Secundaria
3728.0,Alex,36.0,user3728@example.com,Mexico,Soltero/a,Secundaria
3729.0,Alex,49.0,user3729@example.com,Spain,Casado/a,
3730.0,Morgan,44.0,user3730@example.com,,Viudo/a,Postgrado
3731.0,Taylor,18.0,user3731@example.com,Germany,Soltero/a,Universitario
3732.0,Casey,,user3732@example.com,Canada,Soltero/a,Postgrado
3733.0,Alex,69.0,user3733@example.com,Spain,Viudo/a,Universitario
3734.0,Morgan,50.0,,Mexico,Divorciado/a,Primaria
3735.0,Robin,57.0,user3735@example.com,USA,Divorciado/a,Primaria
3736.0,Jordan,49.0,user3736@example.com,Canada,Viudo/a,Primaria
3737.0,Robin,22.0,user3737@example.com,Japan,Viudo/a,Primaria
3738.0,,34.0,user3738@example.com,Australia,Casado/a,Postgrado
3739.0,Skyler,,user3739@example.com,UK,Soltero/a,Postgrado
3740.0,Alex,59.0,user3740@example.com,Italy,Soltero/a,Universitario
3741.0,Dakota,51.0,user3741@example.com,Italy,Divorciado/a,Postgrado
3742.0,Quinn,26.0,user3742@example.com,USA,Casado/a,Universitario
3743.0,Dakota,40.0,user3743@example.com,Canada,Soltero/a,Primaria
3744.0,Morgan,52.0,user3744@example.com,Germany,Casado/a,Universitario
3745.0,Alex,67.0,user3745@example.com,Mexico,Viudo/a,
3746.0,Jordan,24.0,user3746@example.com,USA,Soltero/a,Postgrado
3747.0,Morgan,32.0,user3747@example.com,UK,Viudo/a,Primaria
3748.0,Morgan,37.0,user3748@example.com,Spain,Divorciado/a,Secundaria
3749.0,Skyler,67.0,user3749@example.com,Germany,Divorciado/a,Postgrado
3750.0,Skyler,42.0,user3750@example.com,,Viudo/a,Postgrado
3751.0,Casey,20.0,user3751@example.com,Germany,Divorciado/a,Secundaria
3752.0,Casey,63.0,,USA,Viudo/a,Primaria
3753.0,River,41.0,,Japan,Viudo/a,Secundaria
3754.0,Taylor,51.0,user3754@example.com,USA,Viudo/a,Universitario
3755.0,Alex,63.0,user3755@example.com,USA,Divorciado/a,Secundaria
3756.0,Alex,39.0,user3756@example.com,USA,Divorciado/a,Primaria
3757.0,Dakota,28.0,user3757@example.com,Germany,,
3758.0,Alex,65.0,user3758@example.com,USA,Viudo/a,Secundaria
3759.0,Alex,25.0,user3759@example.com,Canada,Casado/a,Postgrado
3760.0,Taylor,56.0,user3760@example.com,Germany,Divorciado/a,Secundaria
3761.0,Quinn,60.0,user3761@example.com,Spain,Casado/a,
3762.0,Casey,52.0,user3762@example.com,,Divorciado/a,Secundaria
3763.0,Casey,66.0,user3763@example.com,UK,Soltero/a,Secundaria
3764.0,Jordan,63.0,user3764@example.com,Spain,Soltero/a,Secundaria
3765.0,Alex,55.0,,Australia,Soltero/a,Universitario
3766.0,Taylor,25.0,user3766@example.com,Italy,Casado/a,Secundaria
,Casey,54.0,user3767@example.com,Germany,Divorciado/a,Postgrado
3768.0,Taylor,44.0,user3768@example.com,Italy,Viudo/a,Universitario
3769.0,Robin,45.0,user3769@example.com,Germany,,Postgrado
3770.0,Quinn,57.0,user3770@example.com,Spain,Divorciado/a,
3771.0,Alex,51.0,user3771@example.com,Australia,Soltero/a,Primaria
3772.0,Jordan,49.0,user3772@example.com,Mexico,Casado/a,Primaria
3773.0,Dakota,32.0,user3773@example.com,Mexico,Divorciado/a,Universitario
3774.0,Casey,61.0,user3774@example.com,Canada,Viudo/a,Universitario
3775.0,Robin,34.0,user3775@example.com,USA,,Universitario
,Taylor,50.0,user3776@example.com,USA,Viudo/a,Primaria
3777.0,Skyler,64.0,,Mexico,Casado/a,Universitario
3778.0,Morgan,,user3778@example.com,Spain,Soltero/a,Primaria
3779.0,Alex,69.0,user3779@example.com,Australia,Soltero/a,Primaria
3780.0,Alex,33.0,user3780@example.com,Canada,Soltero/a,Universitario
3781.0,Robin,46.0,user3781@example.com,Spain,Viudo/a,Universitario
3782.0,Taylor,26.0,user3782@example.com,USA,Soltero/a,Universitario
3783.0,River,50.0,user3783@example.com,Canada,Viudo/a,Primaria
3784.0,Alex,66.0,user3784@example.com,Italy,Viudo/a,Secundaria
3785.0,River,46.0,user3785@example.com,France,Viudo/a,Universitario
3786.0,Skyler,30.0,user3786@example.com,UK,Soltero/a,Secundaria
3787.0,,38.0,user3787@example.com,Canada,Divorciado/a,Secundaria
3788.0,Taylor,38.0,user3788@example.com,USA,,Secundaria
3789.0,Taylor,22.0,user3789@example.com,Spain,Divorciado/a,Postgrado
3790.0,Quinn,27.0,user3790@example.com,Italy,Viudo/a,Secundaria
3791.0,Morgan,,user3791@example.com,UK,Soltero/a,Secundaria
3792.0,Casey,68.0,user3792@example.com,UK,Soltero/a,
3793.0,Casey,30.0,user3793@example.com,Canada,Soltero/a,Postgrado
3794.0,Dakota,18.0,user3794@example.com,UK,Casado/a,Primaria
3795.0,Jordan,37.0,user3795@example.com,Italy,Soltero/a,Primaria
3796.0,Robin,64.0,user3796@example.com,Australia,Divorciado/a,Secundaria
3797.0,Skyler,63.0,user3797@example.com,Spain,Viudo/a,Primaria
3798.0,Taylor,25.0,user3798@example.com,,Divorciado/a,Universitario
3799.0,Morgan,27.0,user3799@example.com,UK,Casado/a,Secundaria
3800.0,River,26.0,user3800@example.com,Australia,Divorciado/a,Universitario
,Robin,66.0,user3801@example.com,Spain,Viudo/a,Secundaria
3802.0,Dakota,58.0,user3802@example.com,Germany,Viudo/a,Secundaria
3803.0,Robin,20.0,user3803@example.com,Australia,Soltero/a,Secundaria
3804.0,Dakota,28.0,user3804@example.com,Germany,Casado/a,Postgrado
3805.0,Taylor,29.0,user3805@example.com,Germany,Casado/a,Secundaria
3806.0,Jordan,27.0,user3806@example.com,Australia,Divorciado/a,
3807.0,Dakota,42.0,,UK,Soltero/a,Secundaria
3808.0,,66.0,user3808@example.com,Germany,Soltero/a,Secundaria
3809.0,Taylor,66.0,user3809@example.com,UK,Soltero/a,Primaria
3810.0,Jordan,42.0,user3810@example.com,UK,Viudo/a,Secundaria
3811.0,Casey,,user3811@example.com,Spain,Casado/a,Secundaria
3812.0,Robin,53.0,user3812@example.com,Japan,Divorciado/a,Secundaria
,Alex,56.0,user3813@example.com,Italy,Divorciado/a,Secundaria
3814.0,Alex,43.0,user3814@example.com,UK,,Secundaria
3815.0,River,31.0,user3815@example.com,Spain,Soltero/a,Secundaria
3816.0,,56.0,user3816@example.com,France,Casado/a,Postgrado
3817.0,Alex,57.0,user3817@example.com,Germany,Casado/a,Universitario
3818.0,Skyler,18.0,user3818@example.com,Canada,Viudo/a,Postgrado
3819.0,,21.0,user3819@example.com,UK,Viudo/a,Universitario
3820.0,River,47.0,user3820@example.com,Australia,Viudo/a,Postgrado
3821.0,Morgan,29.0,user3821@example.com,Germany,Divorciado/a,Secundaria
3822.0,River,52.0,user3822@example.com,Germany,Divorciado/a,Postgrado
3823.0,Skyler,30.0,user3823@example.com,France,Casado/a,Universitario
3824.0,Robin,69.0,user3824@example.com,Canada,Viudo/a,Primaria
3825.0,,48.0,user3825@example.com,Spain,Divorciado/a,Primaria
3826.0,Jordan,55.0,user3826@example.com,France,Viudo/a,Secundaria
3827.0,Morgan,60.0,user3827@example.com,Italy,Viudo/a,Secundaria
3828.0,Taylor,40.0,user3828@example.com,Germany,Casado/a,Universitario
3829.0,Skyler,21.0,user3829@example.com,UK,Casado/a,Primaria
3830.0,River,69.0,user3830@example.com,UK,Divorciado/a,Secundaria
3831.0,Jordan,33.0,user3831@example.com,,Casado/a,Postgrado
3832.0,Dakota,24.0,user3832@example.com,Italy,Viudo/a,Postgrado
3833.0,Casey,39.0,user3833@example.com,Mexico,Casado/a,
3834.0,Alex,46.0,user3834@example.com,USA,Viudo/a,Universitario
3835.0,Casey,28.0,user3835@example.com,Australia,Viudo/a,Secundaria
3836.0,Skyler,50.0,user3836@example.com,Australia,Divorciado/a,Secundaria
3837.0,Dakota,46.0,user3837@example.com,Mexico,Divorciado/a,Secundaria
3838.0,Dakota,56.0,user3838@example.com,Germany,Divorciado/a,Primaria
3839.0,Dakota,29.0,user3839@example.com,Spain,Viudo/a,Postgrado
3840.0,Taylor,,user3840@example.com,Canada,Casado/a,Universitario
3841.0,Skyler,56.0,user3841@example.com,Mexico,Divorciado/a,Primaria
3842.0,Robin,59.0,user3842@example.com,Italy,Divorciado/a,Primaria
3843.0,Casey,65.0,user3843@example.com,UK,Casado/a,Secundaria
3844.0,Robin,,user3844@example.com,USA,Casado/a,Postgrado
,Jordan,57.0,user3845@example.com,Germany,Divorciado/a,Universitario
3846.0,Quinn,26.0,,USA,Viudo/a,Universitario
3847.0,Morgan,58.0,user3847@example.com,Canada,Viudo/a,Secundaria
3848.0,Morgan,51.0,user3848@example.com,UK,Divorciado/a,Universitario
3849.0,Robin,62.0,user3849@example.com,Italy,Casado/a,Postgrado
3850.0,Quinn,30.0,,Australia,Viudo/a,Secundaria
3851.0,Quinn,53.0,user3851@example.com,,Casado/a,Secundaria
3852.0,Alex,42.0,user3852@example.com,Mexico,Soltero/a,Postgrado
,Jordan,41.0,user3853@example.com,Australia,Casado/a,Universitario
3854.0,Skyler,61.0,,Australia,Casado/a,Postgrado
3855.0,Quinn,34.0,user3855@example.com,Italy,Soltero/a,Universitario
3856.0,River,19.0,user3856@example.com,Mexico,Viudo/a,Universitario
3857.0,Morgan,30.0,user3857@example.com,France,Viudo/a,Universitario
3858.0,River,48.0,user3858@example.com,Canada,Viudo/a,Postgrado
3859.0,,46.0,user3859@example.com,Spain,Divorciado/a,Postgrado
3860.0,Quinn,67.0,user3860@example.com,Japan,Soltero/a,Primaria
3861.0,,45.0,user3861@example.com,UK,Casado/a,Postgrado
3862.0,Morgan,44.0,,Italy,Soltero/a,Secundaria
3863.0,Alex,32.0,user3863@example.com,UK,Soltero/a,Secundaria
3864.0,Alex,48.0,user3864@example.com,Canada,Soltero/a,Secundaria
3865.0,Dakota,57.0,,Mexico,Soltero/a,Secundaria
3866.0,Taylor,32.0,user3866@example.com,Spain,Soltero/a,Primaria
3867.0,Quinn,50.0,user3867@example.com,Japan,Soltero/a,Postgrado
3868.0,Jordan,37.0,user3868@example.com,USA,Divorciado/a,Postgrado
,Morgan,59.0,user3869@example.com,Spain,Soltero/a,Universitario
3870.0,Taylor,29.0,user3870@example.com,Italy,Soltero/a,Postgrado
3871.0,Jordan,54.0,user3871@example.com,UK,,Universitario
3872.0,Robin,26.0,user3872@example.com,Spain,Soltero/a,Universitario
3873.0,Quinn,40.0,user3873@example.com,Germany,Soltero/a,Secundaria
3874.0,,25.0,user3874@example.com,Mexico,Viudo/a,Primaria
3875.0,Skyler,49.0,user3875@example.com,Mexico,Viudo/a,Primaria
3876.0,Quinn,65.0,user3876@example.com,Germany,,Postgrado
3877.0,Dakota,31.0,user3877@example.com,,Casado/a,Universitario
3878.0,Dakota,44.0,user3878@example.com,Australia,Soltero/a,Secundaria
3879.0,Skyler,42.0,user3879@example.com,Canada,Soltero/a,Universitario
3880.0,Casey,30.0,user3880@example.com,France,Soltero/a,
3881.0,Morgan,38.0,user3881@example.com,USA,Viudo/a,
3882.0,Skyler,62.0,,Germany,Divorciado/a,Postgrado
3883.0,Casey,48.0,user3883@example.com,Canada,Soltero/a,Postgrado
3884.0,Taylor,54.0,user3884@example.com,UK,Viudo/a,Universitario
3885.0,Casey,65.0,,,Viudo/a,Primaria
3886.0,Taylor,60.0,user3886@example.com,France,Viudo/a,Secundaria
3887.0,Jordan,22.0,user3887@example.com,Germany,Casado/a,Primaria
3888.0,River,30.0,user3888@example.com,France,Viudo/a,Primaria
3889.0,Jordan,45.0,user3889@example.com,France,Divorciado/a,Universitario
3890.0,Skyler,60.0,user3890@example.com,France,Casado/a,Secundaria
3891.0,Taylor,42.0,user3891@example.com,Mexico,Viudo/a,Secundaria
3892.0,Skyler,68.0,user3892@example.com,Spain,Divorciado/a,
3893.0,Quinn,52.0,user3893@example.com,Mexico,Divorciado/a,
,Morgan,64.0,user3894@example.com,Canada,Soltero/a,Universitario
3895.0,Alex,56.0,user3895@example.com,Mexico,Viudo/a,Universitario
3896.0,Skyler,24.0,user3896@example.com,Mexico,Viudo/a,Postgrado
3897.0,Morgan,55.0,user3897@example.com,UK,Soltero/a,Postgrado
3898.0,Casey,49.0,user3898@example.com,Germany,Divorciado/a,Secundaria
3899.0,Jordan,20.0,user3899@example.com,Mexico,Viudo/a,Postgrado
3900.0,Casey,62.0,user3900@example.com,Japan,Soltero/a,
3901.0,Alex,56.0,user3901@example.com,France,Soltero/a,Universitario
3902.0,Taylor,,,Germany,Divorciado/a,Primaria
3903.0,Quinn,67.0,user3903@example.com,Australia,Divorciado/a,Postgrado
3904.0,Morgan,39.0,user3904@example.com,UK,Viudo/a,Universitario
3905.0,Quinn,25.0,user3905@example.com,Spain,,Universitario
3906.0,River,34.0,user3906@example.com,UK,Casado/a,Secundaria
3907.0,Skyler,69.0,user3907@example.com,France,Divorciado/a,Postgrado
3908.0,Taylor,44.0,user3908@example.com,Germany,Casado/a,Universitario
3909.0,River,50.0,user3909@example.com,Spain,,Secundaria
3910.0,Robin,63.0,user3910@example.com,USA,Soltero/a,
3911.0,Skyler,34.0,user3911@example.com,Italy,,Primaria
3912.0,Casey,59.0,user3912@example.com,UK,Viudo/a,Secundaria
3913.0,Jordan,,user3913@example.com,Spain,Divorciado/a,Postgrado
3914.0,Morgan,65.0,user3914@example.com,Canada,Divorciado/a,Universitario
3915.0,,63.0,user3915@example.com,Spain,Casado/a,Postgrado
3916.0,Alex,44.0,user3916@example.com,Italy,Casado/a,Secundaria
3917.0,Casey,65.0,user3917@example.com,France,Viudo/a,Universitario
3918.0,Dakota,25.0,user3918@example.com,Germany,Soltero/a,Universitario
3919.0,Alex,40.0,,USA,Divorciado/a,Universitario
3920.0,Morgan,59.0,user3920@example.com,Canada,Divorciado/a,Postgrado
,Casey,66.0,user3921@example.com,Spain,Divorciado/a,Postgrado
3922.0,Taylor,46.0,user3922@example.com,Japan,Divorciado/a,Secundaria
3923.0,Alex,67.0,user3923@example.com,Mexico,Soltero/a,Primaria
3924.0,Quinn,37.0,user3924@example.com,France,Viudo/a,Secundaria
3925.0,Casey,33.0,user3925@example.com,UK,Viudo/a,Universitario
3926.0,Morgan,34.0,user3926@example.com,UK,Soltero/a,Secundaria
3927.0,Quinn,33.0,user3927@example.com,Italy,Viudo/a,Primaria
3928.0,Skyler,36.0,user3928@example.com,France,Viudo/a,Secundaria
,Skyler,25.0,user3929@example.com,Canada,Casado/a,Primaria
3930.0,Alex,55.0,user3930@example.com,Australia,Soltero/a,Primaria
3931.0,,55.0,user3931@example.com,USA,Viudo/a,Universitario
3932.0,Jordan,46.0,user3932@example.com,Canada,Casado/a,Primaria
3933.0,Skyler,58.0,user3933@example.com,USA,Soltero/a,Postgrado
3934.0,Jordan,53.0,user3934@example.com,Germany,Soltero/a,Secundaria
3935.0,Taylor,43.0,user3935@example.com,Germany,Divorciado/a,Secundaria
3936.0,Casey,48.0,user3936@example.com,,Casado/a,Postgrado
3937.0,River,61.0,user3937@example.com,France,Casado/a,Postgrado
3938.0,Morgan,29.0,user3938@example.com,,Casado/a,Universitario
3939.0,Casey,34.0,user3939@example.com,Mexico,Soltero/a,Secundaria
3940.0,Morgan,32.0,user3940@example.com,Italy,Divorciado/a,Postgrado
3941.0,Quinn,26.0,user3941@example.com,Mexico,Soltero/a,Universitario
3942.0,Taylor,56.0,user3942@example.com,Canada,Viudo/a,Secundaria
,,,user3943@example.com,UK,Viudo/a,Secundaria
3944.0,Alex,65.0,user3944@example.com,USA,Viudo/a,Postgrado
3945.0,Morgan,29.0,user3945@example.com,Australia,Divorciado/a,Primaria
3946.0,Morgan,49.0,user3946@example.com,Spain,Soltero/a,Primaria
3947.0,Quinn,42.0,user3947@example.com,Japan,Casado/a,Postgrado
3948.0,Jordan,56.0,user3948@example.com,Germany,Viudo/a,Primaria
3949.0,,35.0,user3949@example.com,Mexico,Viudo/a,Secundaria
3950.0,Robin,32.0,user3950@example.com,Italy,Soltero/a,Universitario
3951.0,Dakota,49.0,user3951@example.com,,Casado/a,Universitario
3952.0,Alex,23.0,user3952@example.com,Australia,Divorciado/a,Postgrado
3953.0,River,61.0,user3953@example.com,Germany,Viudo/a,Universitario
3954.0,Dakota,60.0,,Japan,Viudo/a,Postgrado
3955.0,Casey,69.0,user3955@example.com,France,Viudo/a,Primaria
3956.0,Alex,52.0,user3956@example.com,Australia,Casado/a,Secundaria
3957.0,,51.0,user3957@example.com,Canada,Viudo/a,Primaria
3958.0,River,55.0,,Canada,Casado/a,Postgrado
3959.0,Jordan,22.0,user3959@example.com,France,Viudo/a,Secundaria
3960.0,Robin,35.0,user3960@example.com,USA,Viudo/a,Secundaria
,Jordan,33.0,user3961@example.com,UK,Casado/a,Secundaria
3962.0,Taylor,25.0,user3962@example.com,,Casado/a,Primaria
3963.0,Quinn,42.0,user3963@example.com,Japan,Divorciado/a,Secundaria
3964.0,,49.0,user3964@example.com,Canada,Soltero/a,Primaria
3965.0,Jordan,43.0,user3965@example.com,Australia,Viudo/a,Primaria
3966.0,Dakota,69.0,user3966@example.com,Canada,Viudo/a,Secundaria
3967.0,Quinn,39.0,user3967@example.com,Spain,Soltero/a,Postgrado
3968.0,Jordan,48.0,user3968@example.com,UK,Soltero/a,Secundaria
3969.0,Skyler,60.0,user3969@example.com,Italy,Soltero/a,Secundaria
3970.0,Taylor,27.0,user3970@example.com,Spain,Viudo/a,Primaria
3971.0,Casey,29.0,user3971@example.com,USA,Viudo/a,
3972.0,Robin,45.0,user3972@example.com,Germany,Viudo/a,Postgrado
,Taylor,23.0,user3973@example.com,Spain,Casado/a,Secundaria
3974.0,Quinn,37.0,,USA,Divorciado/a,Postgrado
,Skyler,22.0,user3975@example.com,USA,Divorciado/a,Universitario
3976.0,Alex,40.0,user3976@example.com,Italy,Soltero/a,Universitario
3977.0,Dakota,26.0,user3977@example.com,Germany,Soltero/a,Universitario
3978.0,Robin,46.0,user3978@example.com,Mexico,Viudo/a,Secundaria
3979.0,Robin,33.0,user3979@example.com,France,Divorciado/a,Primaria
3980.0,Taylor,63.0,user3980@example.com,Australia,Divorciado/a,Postgrado
3981.0,Quinn,39.0,user3981@example.com,Japan,Casado/a,Universitario
3982.0,Alex,25.0,user3982@example.com,Japan,Viudo/a,Postgrado
3983.0,Morgan,37.0,user3983@example.com,,Viudo/a,Primaria
3984.0,Skyler,68.0,user3984@example.com,Mexico,Divorciado/a,Postgrado
3985.0,Morgan,31.0,user3985@example.com,France,Divorciado/a,Postgrado
3986.0,Dakota,56.0,user3986@example.com,Japan,Casado/a,Universitario
3987.0,,54.0,user3987@example.com,France,Casado/a,
3988.0,Alex,67.0,user3988@example.com,Australia,Viudo/a,
3989.0,Skyler,,user3989@example.com,Japan,Casado/a,Primaria
3990.0,,28.0,user3990@example.com,,Divorciado/a,Universitario
3991.0,Morgan,57.0,user3991@example.com,USA,Viudo/a,Postgrado
3992.0,Jordan,50.0,user3992@example.com,Japan,Divorciado/a,Primaria
3993.0,Robin,48.0,user3993@example.com,France,Viudo/a,Secundaria
3994.0,River,61.0,user3994@example.com,USA,Viudo/a,Secundaria
3995.0,,51.0,user3995@example.com,,Divorciado/a,Primaria
